45,-85,5,45,-82,9,19, Occipital Lobe, Middle Occipital Gyrus
-25,60,5,-25,58,2,10, Frontal Lobe, Superior Frontal Gyrus
40,55,-10,40,53,-11,11, Frontal Lobe, Middle Frontal Gyrus
-5,55,15,-5,54,11,10, Frontal Lobe, Medial Frontal Gyrus
-20,35,45,-20,36,40,8, Frontal Lobe, Middle Frontal Gyrus
20,45,0,20,44,-2,10, Frontal Lobe, Medial Frontal Gyrus
50,-20,5,50,-19,6,22, Temporal Lobe, Superior Temporal Gyrus
-25,-10,-35,-25,-11,-29,28, Limbic Lobe, Uncus
-20,-10,-30,-20,-11,-25,35, Limbic Lobe, Parahippocampal Gyrus
60,-55,-15,59,-54,-10,37, Temporal Lobe, Inferior Temporal Gyrus
-20,-65,30,-20,-62,31,7, Parietal Lobe, Precuneus
15,45,10,15,44,7,32, Limbic Lobe, Anterior Cingulate
-25,15,-20,-25,14,-18,47, Frontal Lobe, Inferior Frontal Gyrus
-5,50,-10,-5,48,-11,11, Frontal Lobe, Medial Frontal Gyrus
65,-50,30,64,-47,30,40, Parietal Lobe, Supramarginal Gyrus
5,-90,5,5,-87,9,17, Occipital Lobe, Cuneus
25,-55,-5,25,-53,-2,19, Limbic Lobe, Parahippocampal Gyrus
50,-45,-10,50,-44,-6,37, Temporal Lobe, Sub-Gyral
30,50,-15,30,48,-15,11, Frontal Lobe, Superior Frontal Gyrus
-10,-80,30,-10,-76,31,19, Occipital Lobe, Cuneus
5,55,5,5,54,2,10, Frontal Lobe, Medial Frontal Gyrus
50,-45,20,50,-43,21,13, Temporal Lobe, Superior Temporal Gyrus
40,-75,40,40,-71,40,19, Parietal Lobe, Precuneus
-20,55,-15,-20,53,-15,11, Frontal Lobe, Superior Frontal Gyrus
55,10,-5,54,9,-5,22, Temporal Lobe, Superior Temporal Gyrus
30,55,-15,30,53,-15,11, Frontal Lobe, Superior Frontal Gyrus
0,60,10,0,59,6,10, Frontal Lobe, Medial Frontal Gyrus
35,-40,-10,35,-39,-6,37, Limbic Lobe, Parahippocampal Gyrus
20,55,-20,20,52,-19,11, Frontal Lobe, Superior Frontal Gyrus
5,50,5,5,49,2,10, Frontal Lobe, Medial Frontal Gyrus
30,50,-5,30,48,-7,10, Frontal Lobe, Middle Frontal Gyrus
40,-70,40,40,-66,40,39, Parietal Lobe, Inferior Parietal Lobule
0,-35,25,0,-33,25,23, Limbic Lobe, Cingulate Gyrus
5,55,30,5,55,25,9, Frontal Lobe, Superior Frontal Gyrus
65,-50,0,64,-48,2,21, Temporal Lobe, Middle Temporal Gyrus
40,-20,15,40,-19,15,13, Sub-lobar, Insula
10,50,15,10,49,11,10, Frontal Lobe, Medial Frontal Gyrus
40,5,-10,40,4,-9,13, Sub-lobar, Extra-Nuclear
55,-45,-25,54,-45,-19,37, Temporal Lobe, Inferior Temporal Gyrus
-30,-10,-40,-30,-11,-33,20, Limbic Lobe, Uncus
55,-45,-20,54,-44,-15,37, Temporal Lobe, Inferior Temporal Gyrus
15,55,-20,15,52,-19,11, Frontal Lobe, Superior Frontal Gyrus
60,-50,-20,59,-49,-14,20, Temporal Lobe, Inferior Temporal Gyrus
-15,-40,50,-15,-36,48,5, Frontal Lobe, Paracentral Lobule
25,30,-15,25,28,-14,47, Frontal Lobe, Inferior Frontal Gyrus
60,-55,0,59,-53,3,21, Temporal Lobe, Middle Temporal Gyrus
65,-40,0,64,-39,2,21, Temporal Lobe, Middle Temporal Gyrus
0,-90,0,0,-87,4,17, Occipital Lobe, Lingual Gyrus
-25,15,-15,-25,14,-13,47, Frontal Lobe, Inferior Frontal Gyrus
55,-40,5,54,-39,7,22, Temporal Lobe, Superior Temporal Gyrus
60,-50,25,59,-47,25,40, Temporal Lobe, Supramarginal Gyrus
55,-50,10,54,-48,12,22, Temporal Lobe, Superior Temporal Gyrus
45,-40,-20,45,-40,-15,37, Temporal Lobe, Fusiform Gyrus
55,-55,10,54,-53,12,39, Temporal Lobe, Superior Temporal Gyrus
-25,-80,-20,-25,-78,-13,19, Occipital Lobe, Fusiform Gyrus
15,-80,10,15,-77,13,17, Occipital Lobe, Cuneus
5,55,-20,5,52,-19,11, Frontal Lobe, Superior Frontal Gyrus
10,50,10,10,49,7,10, Frontal Lobe, Medial Frontal Gyrus
30,45,-10,30,43,-11,11, Frontal Lobe, Middle Frontal Gyrus
-25,-90,-15,-25,-88,-8,18, Occipital Lobe, Inferior Occipital Gyrus
35,40,-20,35,38,-19,11, Frontal Lobe, Middle Frontal Gyrus
-25,20,-25,-25,18,-22,47, Frontal Lobe, Inferior Frontal Gyrus
60,-50,10,59,-48,12,22, Temporal Lobe, Superior Temporal Gyrus
40,-40,-20,40,-40,-15,20, Temporal Lobe, Fusiform Gyrus
45,-25,15,45,-24,15,41, Sub-lobar, Insula
-15,-60,25,-15,-57,26,31, Limbic Lobe, Precuneus
-25,10,-25,-25,9,-21,38, Temporal Lobe, Superior Temporal Gyrus
30,-95,-5,30,-92,0,18, Occipital Lobe, Middle Occipital Gyrus
-20,-80,10,-20,-77,13,17, Occipital Lobe, Cuneus
-40,-90,0,-40,-87,4,18, Occipital Lobe, Middle Occipital Gyrus
-5,55,-15,-5,53,-15,11, Frontal Lobe, Medial Frontal Gyrus
60,-55,-10,59,-54,-6,37, Temporal Lobe, Inferior Temporal Gyrus
-30,-85,-15,-30,-83,-8,18, Occipital Lobe, Middle Occipital Gyrus
0,15,-10,0,14,-9,25, Limbic Lobe, Anterior Cingulate
5,25,-25,5,23,-22,11, Frontal Lobe, Rectal Gyrus
10,40,20,10,40,16,9, Frontal Lobe, Medial Frontal Gyrus
25,30,-25,25,28,-22,11, Frontal Lobe, Inferior Frontal Gyrus
40,55,-5,40,53,-7,10, Frontal Lobe, Middle Frontal Gyrus
-35,-90,-5,-35,-87,0,18, Occipital Lobe, Middle Occipital Gyrus
25,45,-10,25,43,-11,11, Frontal Lobe, Middle Frontal Gyrus
30,-45,-20,30,-44,-15,37, Temporal Lobe, Fusiform Gyrus
-35,-85,15,-35,-82,18,19, Occipital Lobe, Middle Occipital Gyrus
55,-45,-15,54,-44,-10,20, Temporal Lobe, Middle Temporal Gyrus
45,-20,0,45,-19,1,22, Temporal Lobe, Superior Temporal Gyrus
30,35,-15,30,33,-14,11, Frontal Lobe, Middle Frontal Gyrus
35,-40,-15,35,-39,-11,37, Temporal Lobe, Fusiform Gyrus
-30,60,5,-30,58,2,10, Frontal Lobe, Middle Frontal Gyrus
-5,60,20,-5,59,15,10, Frontal Lobe, Medial Frontal Gyrus
40,-80,10,40,-77,13,19, Occipital Lobe, Middle Occipital Gyrus
60,-50,-15,59,-49,-10,37, Temporal Lobe, Middle Temporal Gyrus
-40,-85,-10,-40,-83,-4,19, Occipital Lobe, Inferior Occipital Gyrus
-25,-95,-20,-25,-93,-12,18, Occipital Lobe, Fusiform Gyrus
10,55,-20,10,52,-19,11, Frontal Lobe, Orbital Gyrus
-20,-85,25,-20,-81,27,18, Occipital Lobe, Cuneus
-20,-10,-25,-20,-11,-20,28, Limbic Lobe, Parahippocampal Gyrus
5,50,25,5,50,21,9, Frontal Lobe, Medial Frontal Gyrus
30,30,-20,30,28,-18,47, Frontal Lobe, Inferior Frontal Gyrus
60,-50,0,59,-48,2,22, Temporal Lobe, Middle Temporal Gyrus
-55,-70,-5,-54,-68,-1,19, Temporal Lobe, Inferior Temporal Gyrus
45,5,-10,45,4,-9,38, Temporal Lobe, Superior Temporal Gyrus
-15,-10,-20,-15,-11,-16,34, Limbic Lobe, Parahippocampal Gyrus
-45,-70,-20,-45,-69,-13,19, Occipital Lobe, Fusiform Gyrus
-25,-70,-15,-25,-68,-9,19, Occipital Lobe, Fusiform Gyrus
-15,65,-15,-15,62,-16,11, Frontal Lobe, Superior Frontal Gyrus
5,40,15,5,39,12,32, Limbic Lobe, Anterior Cingulate
60,-55,-5,59,-53,-2,37, Temporal Lobe, Middle Temporal Gyrus
15,-100,5,15,-97,9,18, Occipital Lobe, Cuneus
-20,-90,-15,-20,-88,-8,18, Occipital Lobe, Middle Occipital Gyrus
60,-40,0,59,-39,2,21, Temporal Lobe, Middle Temporal Gyrus
20,35,-25,20,33,-23,47, Frontal Lobe, Orbital Gyrus
5,45,15,5,44,12,32, Limbic Lobe, Anterior Cingulate
-45,-70,0,-45,-68,3,37, Occipital Lobe, Middle Occipital Gyrus
5,45,20,5,45,16,9, Frontal Lobe, Medial Frontal Gyrus
20,35,-20,20,33,-18,11, Frontal Lobe, Inferior Frontal Gyrus
50,-40,-20,50,-40,-15,37, Temporal Lobe, Inferior Temporal Gyrus
-5,50,10,-5,49,7,10, Frontal Lobe, Medial Frontal Gyrus
45,-15,10,45,-14,10,13, Sub-lobar, Insula
-25,45,-5,-25,43,-6,11, Frontal Lobe, Middle Frontal Gyrus
5,55,25,5,54,20,10, Frontal Lobe, Medial Frontal Gyrus
35,55,-15,35,53,-15,11, Frontal Lobe, Middle Frontal Gyrus
50,-40,-15,50,-39,-11,37, Temporal Lobe, Fusiform Gyrus
60,-45,30,59,-42,30,40, Parietal Lobe, Supramarginal Gyrus
-35,-40,45,-35,-37,43,40, Parietal Lobe, Inferior Parietal Lobule
-25,10,-20,-25,9,-17,47, Frontal Lobe, Inferior Frontal Gyrus
25,40,-10,25,38,-10,11, Frontal Lobe, Middle Frontal Gyrus
25,-50,-10,25,-49,-6,19, Limbic Lobe, Parahippocampal Gyrus
-15,-85,30,-15,-81,32,19, Occipital Lobe, Cuneus
-25,-85,-20,-25,-83,-13,19, Occipital Lobe, Fusiform Gyrus
-20,25,-20,-20,23,-18,47, Frontal Lobe, Inferior Frontal Gyrus
-15,25,40,-15,26,36,6, Frontal Lobe, Cingulate Gyrus
-10,55,15,-10,54,11,10, Frontal Lobe, Medial Frontal Gyrus
5,45,10,5,44,7,32, Limbic Lobe, Anterior Cingulate
45,-25,10,45,-24,10,41, Temporal Lobe, Transverse Temporal Gyrus
55,-45,0,54,-44,2,22, Temporal Lobe, Middle Temporal Gyrus
25,25,-15,25,24,-14,47, Frontal Lobe, Inferior Frontal Gyrus
-40,-90,-5,-40,-87,0,18, Occipital Lobe, Inferior Occipital Gyrus
-10,25,35,-10,26,31,32, Limbic Lobe, Cingulate Gyrus
45,-40,-25,45,-40,-19,37, Temporal Lobe, Fusiform Gyrus
-25,-90,-20,-25,-88,-12,18, Occipital Lobe, Inferior Occipital Gyrus
-25,-80,-15,-25,-78,-9,18, Occipital Lobe, Lingual Gyrus
60,-55,10,59,-53,12,22, Temporal Lobe, Superior Temporal Gyrus
35,-20,15,35,-19,15,13, Sub-lobar, Insula
5,20,-25,5,18,-22,11, Frontal Lobe, Rectal Gyrus
-20,-10,-20,-20,-11,-16,34, Limbic Lobe, Parahippocampal Gyrus
-5,45,-5,-5,43,-6,32, Limbic Lobe, Anterior Cingulate
5,40,10,5,39,7,32, Limbic Lobe, Anterior Cingulate
65,-55,5,64,-53,7,21, Temporal Lobe, Middle Temporal Gyrus
10,30,-30,10,28,-27,11, Frontal Lobe, Rectal Gyrus
-20,30,-25,-20,28,-22,47, Frontal Lobe, Orbital Gyrus
20,25,-15,20,24,-14,11, Frontal Lobe, Middle Frontal Gyrus
20,50,-15,20,48,-15,11, Frontal Lobe, Superior Frontal Gyrus
0,-50,35,0,-47,35,31, Parietal Lobe, Precuneus
60,-50,-10,59,-49,-6,37, Temporal Lobe, Middle Temporal Gyrus
40,-40,-25,40,-40,-19,20, Temporal Lobe, Fusiform Gyrus
-30,-95,-10,-30,-92,-4,18, Occipital Lobe, Inferior Occipital Gyrus
60,-45,-20,59,-44,-15,20, Temporal Lobe, Middle Temporal Gyrus
50,-40,-25,50,-40,-19,37, Temporal Lobe, Inferior Temporal Gyrus
60,-45,-15,59,-44,-10,20, Temporal Lobe, Middle Temporal Gyrus
-15,-10,-15,-15,-10,-12,28, Limbic Lobe, Parahippocampal Gyrus
-25,-85,-15,-25,-83,-8,18, Occipital Lobe, Middle Occipital Gyrus
35,-40,-20,35,-40,-15,20, Temporal Lobe, Fusiform Gyrus
-25,5,-25,-25,4,-21,28, Limbic Lobe, Uncus
35,-70,-20,35,-69,-13,19, Occipital Lobe, Fusiform Gyrus
65,-50,10,64,-48,12,22, Temporal Lobe, Superior Temporal Gyrus
50,-15,5,50,-14,5,22, Temporal Lobe, Superior Temporal Gyrus
0,55,10,0,54,7,10, Frontal Lobe, Medial Frontal Gyrus
-5,35,-25,-5,33,-23,11, Frontal Lobe, Rectal Gyrus
-10,-65,10,-10,-63,12,30, Limbic Lobe, Posterior Cingulate
-30,55,5,-30,54,2,10, Frontal Lobe, Middle Frontal Gyrus
-15,55,-15,-15,53,-15,11, Frontal Lobe, Superior Frontal Gyrus
-35,-5,-45,-35,-7,-38,20, Temporal Lobe, Inferior Temporal Gyrus
55,-40,-20,54,-40,-15,37, Temporal Lobe, Inferior Temporal Gyrus
40,-15,10,40,-14,10,13, Sub-lobar, Insula
-40,-90,-10,-40,-88,-4,18, Occipital Lobe, Inferior Occipital Gyrus
0,10,-10,0,9,-9,25, Limbic Lobe, Anterior Cingulate
5,50,20,5,49,16,9, Frontal Lobe, Medial Frontal Gyrus
70,-25,-5,69,-24,-3,21, Temporal Lobe, Middle Temporal Gyrus
20,40,-25,20,38,-23,11, Frontal Lobe, Orbital Gyrus
55,-40,-15,54,-39,-11,20, Temporal Lobe, Middle Temporal Gyrus
25,-65,0,25,-63,3,19, Occipital Lobe, Lingual Gyrus
20,45,-5,20,43,-6,10, Frontal Lobe, Medial Frontal Gyrus
40,-85,-15,40,-83,-8,18, Occipital Lobe, Inferior Occipital Gyrus
35,-80,-10,35,-78,-5,19, Occipital Lobe, Inferior Occipital Gyrus
65,-25,0,64,-24,1,22, Temporal Lobe, Superior Temporal Gyrus
5,30,-25,5,28,-22,11, Frontal Lobe, Rectal Gyrus
25,35,-10,25,33,-10,47, Frontal Lobe, Inferior Frontal Gyrus
25,-55,-10,25,-54,-6,19, Limbic Lobe, Parahippocampal Gyrus
-25,5,-15,-25,4,-13,34, Frontal Lobe, Subcallosal Gyrus
55,-40,-25,54,-40,-19,20, Temporal Lobe, Fusiform Gyrus
25,60,15,25,59,11,10, Frontal Lobe, Superior Frontal Gyrus
0,10,-15,0,9,-13,25, Frontal Lobe, Subcallosal Gyrus
-25,20,-20,-25,19,-18,47, Frontal Lobe, Inferior Frontal Gyrus
60,-40,-20,59,-40,-15,20, Temporal Lobe, Inferior Temporal Gyrus
30,15,-10,30,14,-9,13, Sub-lobar, Extra-Nuclear
-5,60,-20,-5,57,-20,11, Frontal Lobe, Superior Frontal Gyrus
-15,-70,10,-15,-67,13,30, Occipital Lobe, Cuneus
45,55,-5,45,53,-7,10, Frontal Lobe, Middle Frontal Gyrus
5,50,-15,5,48,-15,11, Frontal Lobe, Medial Frontal Gyrus
0,55,25,0,54,20,9, Frontal Lobe, Medial Frontal Gyrus
25,25,-20,25,23,-18,47, Frontal Lobe, Inferior Frontal Gyrus
10,50,25,10,50,21,9, Frontal Lobe, Superior Frontal Gyrus
20,30,-25,20,28,-22,47, Frontal Lobe, Orbital Gyrus
55,-20,10,54,-19,10,41, Temporal Lobe, Transverse Temporal Gyrus
5,60,25,5,59,20,10, Frontal Lobe, Medial Frontal Gyrus
55,5,-10,54,4,-9,38, Temporal Lobe, Superior Temporal Gyrus
55,-40,0,54,-39,2,22, Temporal Lobe, Middle Temporal Gyrus
15,-55,5,15,-53,7,30, Limbic Lobe, Posterior Cingulate
5,40,20,5,40,16,32, Limbic Lobe, Anterior Cingulate
-35,-85,-10,-35,-83,-4,18, Occipital Lobe, Inferior Occipital Gyrus
65,-35,-20,64,-35,-15,21, Temporal Lobe, Middle Temporal Gyrus
50,-15,10,50,-14,10,22, Temporal Lobe, Superior Temporal Gyrus
-35,-85,-5,-35,-83,0,18, Occipital Lobe, Middle Occipital Gyrus
65,-25,-5,64,-24,-3,21, Temporal Lobe, Middle Temporal Gyrus
-5,-55,10,-5,-53,12,29, Limbic Lobe, Posterior Cingulate
5,45,25,5,45,21,9, Frontal Lobe, Medial Frontal Gyrus
60,-35,-20,59,-35,-15,20, Temporal Lobe, Inferior Temporal Gyrus
-10,-70,25,-10,-67,26,31, Parietal Lobe, Precuneus
20,30,-30,20,28,-27,47, Frontal Lobe, Orbital Gyrus
45,-20,15,45,-19,15,13, Sub-lobar, Insula
60,-50,-5,59,-49,-2,21, Temporal Lobe, Middle Temporal Gyrus
-35,55,5,-35,54,2,10, Frontal Lobe, Middle Frontal Gyrus
40,50,-10,40,48,-11,11, Frontal Lobe, Middle Frontal Gyrus
65,-45,-15,64,-44,-10,21, Temporal Lobe, Middle Temporal Gyrus
65,-45,10,64,-43,11,22, Temporal Lobe, Superior Temporal Gyrus
60,-40,-15,59,-39,-11,21, Temporal Lobe, Middle Temporal Gyrus
10,20,-30,10,18,-26,11, Frontal Lobe, Rectal Gyrus
-5,20,-10,-5,19,-9,32, Limbic Lobe, Anterior Cingulate
-40,-85,-5,-40,-83,0,18, Occipital Lobe, Inferior Occipital Gyrus
65,-55,0,64,-53,3,21, Temporal Lobe, Middle Temporal Gyrus
-40,-85,5,-40,-82,9,19, Occipital Lobe, Middle Occipital Gyrus
10,60,30,10,60,25,10, Frontal Lobe, Superior Frontal Gyrus
5,-55,35,5,-52,35,7, Parietal Lobe, Precuneus
-35,55,-10,-35,53,-11,11, Frontal Lobe, Middle Frontal Gyrus
-10,-55,30,-10,-52,30,31, Parietal Lobe, Precuneus
65,-10,5,64,-9,5,22, Temporal Lobe, Superior Temporal Gyrus
45,-25,5,45,-24,6,41, Temporal Lobe, Superior Temporal Gyrus
55,-40,-30,54,-40,-23,20, Temporal Lobe, Fusiform Gyrus
5,20,-20,5,19,-18,25, Frontal Lobe, Medial Frontal Gyrus
30,-40,-10,30,-39,-6,36, Limbic Lobe, Parahippocampal Gyrus
-5,-50,35,-5,-47,35,31, Parietal Lobe, Precuneus
-25,5,-20,-25,4,-17,34, Limbic Lobe, Parahippocampal Gyrus
-10,25,-15,-10,24,-14,11, Frontal Lobe, Subcallosal Gyrus
30,40,-10,30,38,-10,11, Frontal Lobe, Middle Frontal Gyrus
-40,-20,40,-40,-18,38,4, Frontal Lobe, Precentral Gyrus
-30,15,-35,-30,13,-30,38, Temporal Lobe, Superior Temporal Gyrus
-40,-45,55,-40,-41,53,40, Parietal Lobe, Inferior Parietal Lobule
40,-30,20,40,-28,20,13, Sub-lobar, Insula
40,50,-15,40,48,-15,11, Frontal Lobe, Middle Frontal Gyrus
-45,-50,55,-45,-46,53,40, Parietal Lobe, Inferior Parietal Lobule
45,0,-10,45,0,-8,13, Temporal Lobe, Superior Temporal Gyrus
-30,50,-10,-30,48,-11,11, Frontal Lobe, Middle Frontal Gyrus
35,-40,-25,35,-40,-19,20, Temporal Lobe, Fusiform Gyrus
-10,50,10,-10,49,7,10, Frontal Lobe, Medial Frontal Gyrus
5,25,-20,5,23,-18,25, Frontal Lobe, Medial Frontal Gyrus
-20,50,0,-20,48,-2,10, Frontal Lobe, Superior Frontal Gyrus
70,-25,-10,69,-25,-7,21, Temporal Lobe, Middle Temporal Gyrus
-10,35,-25,-10,33,-23,11, Frontal Lobe, Rectal Gyrus
70,-20,-10,69,-20,-7,21, Temporal Lobe, Middle Temporal Gyrus
5,40,0,5,39,-2,32, Limbic Lobe, Anterior Cingulate
40,-25,5,40,-24,6,13, Temporal Lobe, Superior Temporal Gyrus
5,50,30,5,50,25,9, Frontal Lobe, Medial Frontal Gyrus
-50,-65,-5,-50,-63,-1,19, Temporal Lobe, Inferior Temporal Gyrus
5,40,5,5,39,3,32, Limbic Lobe, Anterior Cingulate
0,50,25,0,50,21,9, Frontal Lobe, Medial Frontal Gyrus
65,-40,-15,64,-39,-11,21, Temporal Lobe, Middle Temporal Gyrus
50,-40,-30,50,-40,-23,36, Temporal Lobe, Fusiform Gyrus
40,-80,-20,40,-78,-13,19, Occipital Lobe, Fusiform Gyrus
5,50,15,5,49,11,10, Frontal Lobe, Medial Frontal Gyrus
-10,30,-20,-10,28,-18,11, Frontal Lobe, Rectal Gyrus
65,-10,-5,64,-10,-4,21, Temporal Lobe, Middle Temporal Gyrus
25,45,-5,25,43,-6,11, Frontal Lobe, Middle Frontal Gyrus
-20,-95,-20,-20,-93,-12,18, Occipital Lobe, Fusiform Gyrus
45,-40,-30,45,-40,-23,36, Temporal Lobe, Fusiform Gyrus
-5,50,15,-5,49,11,10, Frontal Lobe, Medial Frontal Gyrus
10,35,15,10,35,12,32, Limbic Lobe, Anterior Cingulate
30,-85,-5,30,-83,0,18, Occipital Lobe, Middle Occipital Gyrus
55,-35,-20,54,-35,-15,20, Temporal Lobe, Inferior Temporal Gyrus
65,-35,-15,64,-35,-11,21, Temporal Lobe, Middle Temporal Gyrus
60,-10,0,59,-10,0,22, Temporal Lobe, Superior Temporal Gyrus
15,30,-30,15,28,-27,47, Frontal Lobe, Orbital Gyrus
5,20,-15,5,19,-14,25, Frontal Lobe, Subcallosal Gyrus
5,-70,10,5,-67,13,30, Limbic Lobe, Posterior Cingulate
25,25,-10,25,24,-10,47, Frontal Lobe, Inferior Frontal Gyrus
70,-30,-10,69,-29,-7,21, Temporal Lobe, Middle Temporal Gyrus
20,40,-20,20,38,-19,11, Frontal Lobe, Inferior Frontal Gyrus
20,25,-20,20,23,-18,47, Frontal Lobe, Inferior Frontal Gyrus
5,15,-10,5,14,-9,25, Limbic Lobe, Anterior Cingulate
65,-30,-15,64,-30,-11,21, Temporal Lobe, Middle Temporal Gyrus
25,-50,-15,25,-49,-10,37, Occipital Lobe, Parahippocampal Gyrus
15,40,15,15,39,12,32, Limbic Lobe, Anterior Cingulate
50,-25,15,50,-24,15,40, Sub-lobar, Insula
-5,30,-20,-5,28,-18,25, Frontal Lobe, Medial Frontal Gyrus
5,-70,35,5,-66,36,7, Parietal Lobe, Precuneus
-15,30,-20,-15,28,-18,47, Frontal Lobe, Inferior Frontal Gyrus
65,-30,-20,64,-30,-15,20, Temporal Lobe, Inferior Temporal Gyrus
60,-35,-25,59,-35,-19,20, Temporal Lobe, Inferior Temporal Gyrus
5,50,10,5,49,7,10, Limbic Lobe, Anterior Cingulate
25,-45,-10,25,-44,-6,37, Limbic Lobe, Parahippocampal Gyrus
30,30,-15,30,28,-14,47, Frontal Lobe, Inferior Frontal Gyrus
-10,-95,-15,-10,-93,-8,17, Occipital Lobe, Lingual Gyrus
35,-85,-10,35,-83,-4,18, Occipital Lobe, Inferior Occipital Gyrus
60,-30,-15,59,-30,-11,21, Temporal Lobe, Middle Temporal Gyrus
-5,20,-5,-5,19,-5,25, Limbic Lobe, Anterior Cingulate
5,-100,0,5,-97,5,18, Occipital Lobe, Cuneus
0,45,10,0,44,7,32, Limbic Lobe, Anterior Cingulate
-10,45,0,-10,44,-2,32, Limbic Lobe, Anterior Cingulate
60,-25,-5,59,-24,-3,21, Temporal Lobe, Middle Temporal Gyrus
-10,25,30,-10,26,26,32, Limbic Lobe, Anterior Cingulate
25,30,-10,25,29,-10,47, Frontal Lobe, Inferior Frontal Gyrus
65,-25,-10,64,-25,-7,21, Temporal Lobe, Middle Temporal Gyrus
50,-25,10,50,-24,10,41, Temporal Lobe, Transverse Temporal Gyrus
20,15,-15,20,14,-13,47, Frontal Lobe, Subcallosal Gyrus
60,-25,0,59,-24,1,22, Temporal Lobe, Superior Temporal Gyrus
-35,0,-45,-35,-2,-38,20, Temporal Lobe, Inferior Temporal Gyrus
25,15,-15,25,14,-13,47, Frontal Lobe, Inferior Frontal Gyrus
45,-85,10,45,-82,13,19, Occipital Lobe, Middle Occipital Gyrus
-30,-85,30,-30,-81,32,19, Occipital Lobe, Cuneus
30,-30,20,30,-28,20,13, Sub-lobar, Insula
-5,55,20,-5,54,16,9, Frontal Lobe, Medial Frontal Gyrus
-30,20,-35,-30,18,-30,38, Temporal Lobe, Superior Temporal Gyrus
-20,50,-15,-20,48,-15,11, Frontal Lobe, Superior Frontal Gyrus
30,-40,-15,30,-39,-11,37, Temporal Lobe, Fusiform Gyrus
35,40,-15,35,38,-15,11, Frontal Lobe, Middle Frontal Gyrus
10,-45,40,10,-42,39,31, Limbic Lobe, Cingulate Gyrus
65,-50,-10,64,-49,-6,21, Temporal Lobe, Middle Temporal Gyrus
-5,25,-15,-5,24,-14,11, Frontal Lobe, Medial Frontal Gyrus
15,25,-30,15,23,-26,47, Frontal Lobe, Orbital Gyrus
25,-55,-15,25,-54,-10,19, Occipital Lobe, Fusiform Gyrus
-25,-85,30,-25,-81,32,19, Occipital Lobe, Cuneus
65,-30,-10,64,-29,-7,21, Temporal Lobe, Middle Temporal Gyrus
65,-50,-5,64,-49,-2,21, Temporal Lobe, Middle Temporal Gyrus
-5,-95,-10,-5,-92,-4,17, Occipital Lobe, Lingual Gyrus
60,-20,10,59,-19,10,42, Temporal Lobe, Transverse Temporal Gyrus
15,35,-30,15,33,-27,11, Frontal Lobe, Orbital Gyrus
5,55,-25,5,52,-24,11, Frontal Lobe, Rectal Gyrus
65,-45,-5,64,-44,-2,21, Temporal Lobe, Middle Temporal Gyrus
70,-25,5,69,-24,6,42, Temporal Lobe, Superior Temporal Gyrus
-10,45,-5,-10,43,-6,32, Limbic Lobe, Anterior Cingulate
5,55,20,5,54,16,9, Frontal Lobe, Medial Frontal Gyrus
-10,-85,35,-10,-81,36,19, Occipital Lobe, Cuneus
0,-35,30,0,-33,29,23, Limbic Lobe, Cingulate Gyrus
60,-30,-10,59,-29,-7,21, Temporal Lobe, Middle Temporal Gyrus
50,-30,-5,50,-29,-3,21, Temporal Lobe, Middle Temporal Gyrus
40,-25,10,40,-24,10,41, Temporal Lobe, Transverse Temporal Gyrus
5,20,-10,5,19,-9,32, Limbic Lobe, Anterior Cingulate
15,50,-15,15,48,-15,11, Frontal Lobe, Superior Frontal Gyrus
-25,-75,-10,-25,-73,-5,19, Occipital Lobe, Lingual Gyrus
-15,25,-15,-15,24,-14,47, Frontal Lobe, Inferior Frontal Gyrus
-25,55,5,-25,54,2,10, Frontal Lobe, Superior Frontal Gyrus
30,25,-20,30,23,-18,47, Frontal Lobe, Inferior Frontal Gyrus
-15,45,-5,-15,43,-6,32, Limbic Lobe, Anterior Cingulate
25,25,-25,25,23,-22,47, Frontal Lobe, Inferior Frontal Gyrus
5,15,-25,5,13,-22,11, Frontal Lobe, Rectal Gyrus
-25,50,-15,-25,48,-15,11, Frontal Lobe, Superior Frontal Gyrus
45,0,-5,45,0,-4,22, Temporal Lobe, Superior Temporal Gyrus
55,-35,-25,54,-35,-19,20, Temporal Lobe, Fusiform Gyrus
10,55,30,10,55,25,9, Frontal Lobe, Superior Frontal Gyrus
55,-15,10,54,-14,10,41, Temporal Lobe, Transverse Temporal Gyrus
5,15,-15,5,14,-13,25, Frontal Lobe, Subcallosal Gyrus
-15,-45,60,-15,-41,57,5, Frontal Lobe, Paracentral Lobule
-5,60,25,-5,59,20,10, Frontal Lobe, Medial Frontal Gyrus
0,10,-5,0,9,-5,25, Limbic Lobe, Anterior Cingulate
20,-100,0,20,-97,5,18, Occipital Lobe, Middle Occipital Gyrus
-40,-50,50,-40,-46,48,40, Parietal Lobe, Inferior Parietal Lobule
65,-25,5,64,-24,6,22, Temporal Lobe, Superior Temporal Gyrus
50,0,-10,50,0,-8,38, Temporal Lobe, Superior Temporal Gyrus
10,55,15,10,54,11,10, Frontal Lobe, Medial Frontal Gyrus
-25,50,5,-25,49,2,10, Frontal Lobe, Superior Frontal Gyrus
-35,5,-45,-35,3,-38,38, Temporal Lobe, Middle Temporal Gyrus
40,-30,30,40,-28,29,2, Parietal Lobe, Postcentral Gyrus
-30,-10,-35,-30,-11,-29,20, Limbic Lobe, Uncus
